Datetime,Meter_0391,Meter_2191,Total,PV_kWh,Autocons_kWh,Export_KWh,NetGrid_KWh,Band,NetGrid_kWh
2024-11-29 06:00:00+01:00,0.242,0.055,0.297,0.0,0.0,0.0,0.297,F3,0.297
2024-11-29 07:00:00+01:00,0.249,0.058,0.307,0.02178,0.02178,0.0,0.28522,F2,0.28522
2024-11-29 08:00:00+01:00,0.462,0.073,0.535,1.90458,0.535,1.36958,0.0,F1,0.0
2024-11-29 09:00:00+01:00,0.242,0.056,0.298,2.8941,0.298,2.5961,0.0,F1,0.0
2024-11-29 10:00:00+01:00,0.309,0.047,0.356,3.64398,0.356,3.28798,0.0,F1,0.0
2024-11-29 11:00:00+01:00,0.22,0.052,0.272,3.66156,0.272,3.3895600000000004,0.0,F1,0.0
2024-11-29 12:00:00+01:00,0.202,0.046,0.248,3.51036,0.248,3.26236,0.0,F1,0.0
2024-11-29 13:00:00+01:00,0.619,0.11,0.729,2.8254,0.729,2.0964,0.0,F1,0.0
2024-11-29 14:00:00+01:00,0.415,0.118,0.533,1.7361,0.533,1.2031,0.0,F1,0.0
2024-11-29 15:00:00+01:00,0.83,0.101,0.931,0.3175199999999999,0.3175199999999999,0.0,0.61348,F1,0.61348
2024-11-29 16:00:00+01:00,0.125,0.13,0.255,0.0,0.0,0.0,0.255,F1,0.255
2024-11-29 17:00:00+01:00,0.136,0.086,0.222,0.0,0.0,0.0,0.222,F1,0.222
2024-11-29 18:00:00+01:00,0.143,0.145,0.288,0.0,0.0,0.0,0.288,F1,0.288
2024-11-29 19:00:00+01:00,0.415,0.127,0.542,0.0,0.0,0.0,0.542,F2,0.542
2024-11-29 20:00:00+01:00,0.382,0.094,0.476,0.0,0.0,0.0,0.476,F2,0.476
2024-11-29 21:00:00+01:00,0.377,0.128,0.505,0.0,0.0,0.0,0.505,F2,0.505
2024-11-29 22:00:00+01:00,0.262,0.214,0.476,0.0,0.0,0.0,0.476,F2,0.476
2024-11-29 23:00:00+01:00,0.133,0.089,0.222,0.0,0.0,0.0,0.222,F3,0.222
2024-11-30 00:00:00+01:00,0.132,0.091,0.223,0.0,0.0,0.0,0.223,F3,0.223
2024-11-30 01:00:00+01:00,0.119,0.052,0.171,0.0,0.0,0.0,0.171,F3,0.171
2024-11-30 02:00:00+01:00,0.126,0.061,0.187,0.0,0.0,0.0,0.187,F3,0.187
2024-11-30 03:00:00+01:00,0.215,0.054,0.269,0.0,0.0,0.0,0.269,F3,0.269
2024-11-30 04:00:00+01:00,0.206,0.055,0.261,0.0,0.0,0.0,0.261,F3,0.261
2024-11-30 05:00:00+01:00,0.188,0.053,0.241,0.0,0.0,0.0,0.241,F3,0.241
2024-11-30 06:00:00+01:00,0.22,0.059,0.279,0.0,0.0,0.0,0.279,F3,0.279
2024-11-30 07:00:00+01:00,0.21,0.07,0.28,0.0,0.0,0.0,0.28,F2,0.28
2024-11-30 08:00:00+01:00,0.169,0.088,0.257,0.1286399999999999,0.1286399999999999,0.0,0.12836,F2,0.12836
2024-11-30 09:00:00+01:00,0.22,0.483,0.703,0.12408,0.12408,0.0,0.57892,F2,0.57892
2024-11-30 10:00:00+01:00,0.239,0.08,0.319,0.21096,0.21096,0.0,0.10804,F2,0.10804
2024-11-30 11:00:00+01:00,0.257,0.063,0.32,0.43326,0.32,0.1132599999999999,0.0,F2,0.0
2024-11-30 12:00:00+01:00,0.365,0.057,0.422,0.189,0.189,0.0,0.2329999999999999,F2,0.2329999999999999
2024-11-30 13:00:00+01:00,0.757,0.142,0.899,0.10314,0.10314,0.0,0.79586,F2,0.79586
2024-11-30 14:00:00+01:00,0.852,1.201,2.053,0.1032,0.1032,0.0,1.9498,F2,1.9498
2024-11-30 15:00:00+01:00,0.205,0.139,0.344,0.00186,0.00186,0.0,0.34214,F2,0.34214
2024-11-30 16:00:00+01:00,0.329,0.196,0.525,0.0,0.0,0.0,0.525,F2,0.525
2024-11-30 17:00:00+01:00,0.176,0.203,0.379,0.0,0.0,0.0,0.379,F2,0.379
2024-11-30 18:00:00+01:00,0.13,0.07,0.2,0.0,0.0,0.0,0.2,F2,0.2
2024-11-30 19:00:00+01:00,0.463,0.06,0.523,0.0,0.0,0.0,0.523,F2,0.523
2024-11-30 20:00:00+01:00,0.379,0.061,0.44,0.0,0.0,0.0,0.44,F2,0.44
2024-11-30 21:00:00+01:00,0.34,0.05,0.39,0.0,0.0,0.0,0.39,F2,0.39
2024-11-30 22:00:00+01:00,0.332,0.052,0.384,0.0,0.0,0.0,0.384,F2,0.384
2024-11-30 23:00:00+01:00,0.18,0.034,0.214,0.0,0.0,0.0,0.214,F3,0.214
2024-12-01 00:00:00+01:00,0.108,0.053,0.161,0.0,0.0,0.0,0.161,F3,0.161
2024-12-01 01:00:00+01:00,0.08,0.056,0.136,0.0,0.0,0.0,0.136,F3,0.136
2024-12-01 02:00:00+01:00,0.077,0.057,0.134,0.0,0.0,0.0,0.134,F3,0.134
2024-12-01 03:00:00+01:00,0.168,0.051,0.219,0.0,0.0,0.0,0.219,F3,0.219
2024-12-01 04:00:00+01:00,0.208,0.051,0.259,0.0,0.0,0.0,0.259,F3,0.259
2024-12-01 05:00:00+01:00,0.187,0.048,0.235,0.0,0.0,0.0,0.235,F3,0.235
2024-12-01 06:00:00+01:00,0.285,0.058,0.343,0.0,0.0,0.0,0.343,F3,0.343
2024-12-01 07:00:00+01:00,0.829,0.068,0.897,0.27804,0.27804,0.0,0.61896,F3,0.61896
2024-12-01 08:00:00+01:00,0.422,0.07,0.492,0.04872,0.04872,0.0,0.44328,F3,0.44328
2024-12-01 09:00:00+01:00,0.829,0.249,1.078,0.49554,0.49554,0.0,0.58246,F3,0.58246
2024-12-01 10:00:00+01:00,0.525,0.085,0.61,0.2553,0.2553,0.0,0.3546999999999999,F3,0.3546999999999999
2024-12-01 11:00:00+01:00,0.164,0.083,0.247,0.43938,0.247,0.19238,0.0,F3,0.0
2024-12-01 12:00:00+01:00,0.167,0.972,1.139,0.47478,0.47478,0.0,0.66422,F3,0.66422
2024-12-01 13:00:00+01:00,0.141,1.146,1.287,0.37194,0.37194,0.0,0.91506,F3,0.91506
2024-12-01 14:00:00+01:00,0.111,0.573,0.684,0.05076,0.05076,0.0,0.63324,F3,0.63324
2024-12-01 15:00:00+01:00,0.116,0.571,0.687,0.05004,0.05004,0.0,0.6369600000000001,F3,0.6369600000000001
2024-12-01 16:00:00+01:00,0.169,0.348,0.517,0.0,0.0,0.0,0.517,F3,0.517
2024-12-01 17:00:00+01:00,0.188,0.095,0.283,0.0,0.0,0.0,0.283,F3,0.283
2024-12-01 18:00:00+01:00,0.229,0.085,0.314,0.0,0.0,0.0,0.314,F3,0.314
2024-12-01 19:00:00+01:00,0.251,0.443,0.694,0.0,0.0,0.0,0.694,F3,0.694
2024-12-01 20:00:00+01:00,0.323,0.178,0.501,0.0,0.0,0.0,0.501,F3,0.501
2024-12-01 21:00:00+01:00,0.337,0.196,0.533,0.0,0.0,0.0,0.533,F3,0.533
2024-12-01 22:00:00+01:00,0.516,0.181,0.697,0.0,0.0,0.0,0.697,F3,0.697
2024-12-01 23:00:00+01:00,0.135,0.132,0.267,0.0,0.0,0.0,0.267,F3,0.267
2024-12-02 00:00:00+01:00,0.287,0.121,0.408,0.0,0.0,0.0,0.408,F3,0.408
2024-12-02 01:00:00+01:00,0.251,0.069,0.32,0.0,0.0,0.0,0.32,F3,0.32
2024-12-02 02:00:00+01:00,0.098,0.062,0.16,0.0,0.0,0.0,0.16,F3,0.16
2024-12-02 03:00:00+01:00,0.081,0.057,0.138,0.0,0.0,0.0,0.138,F3,0.138
2024-12-02 04:00:00+01:00,0.093,0.066,0.159,0.0,0.0,0.0,0.159,F3,0.159
2024-12-02 05:00:00+01:00,0.1,0.058,0.158,0.0,0.0,0.0,0.158,F3,0.158
2024-12-02 06:00:00+01:00,0.256,0.056,0.312,0.0,0.0,0.0,0.312,F3,0.312
2024-12-02 07:00:00+01:00,0.275,0.059,0.334,0.53298,0.334,0.19898,0.0,F2,0.0
2024-12-02 08:00:00+01:00,0.201,0.101,0.302,2.2542600000000004,0.302,1.9522600000000003,0.0,F1,0.0
2024-12-02 09:00:00+01:00,0.218,0.13,0.348,1.70916,0.348,1.36116,0.0,F1,0.0
2024-12-02 10:00:00+01:00,0.153,0.055,0.208,3.3658200000000003,0.208,3.15782,0.0,F1,0.0
2024-12-02 11:00:00+01:00,0.194,0.075,0.269,0.91398,0.269,0.64498,0.0,F1,0.0
2024-12-02 12:00:00+01:00,0.175,0.077,0.252,0.6782999999999999,0.252,0.4262999999999999,0.0,F1,0.0
2024-12-02 13:00:00+01:00,0.181,0.135,0.316,0.14556,0.14556,0.0,0.17044,F1,0.17044
2024-12-02 14:00:00+01:00,0.235,0.113,0.348,0.02016,0.02016,0.0,0.3278399999999999,F1,0.3278399999999999
2024-12-02 15:00:00+01:00,0.231,0.062,0.293,0.08874,0.08874,0.0,0.20426,F1,0.20426
2024-12-02 16:00:00+01:00,0.238,0.07,0.308,0.0,0.0,0.0,0.308,F1,0.308
2024-12-02 17:00:00+01:00,0.251,0.095,0.346,0.0,0.0,0.0,0.346,F1,0.346
2024-12-02 18:00:00+01:00,0.527,0.085,0.612,0.0,0.0,0.0,0.612,F1,0.612
2024-12-02 19:00:00+01:00,0.296,0.073,0.369,0.0,0.0,0.0,0.369,F2,0.369
2024-12-02 20:00:00+01:00,0.332,0.075,0.407,0.0,0.0,0.0,0.407,F2,0.407
2024-12-02 21:00:00+01:00,0.271,0.122,0.393,0.0,0.0,0.0,0.393,F2,0.393
2024-12-02 22:00:00+01:00,0.295,0.078,0.373,0.0,0.0,0.0,0.373,F2,0.373
2024-12-02 23:00:00+01:00,0.211,0.042,0.253,0.0,0.0,0.0,0.253,F3,0.253
2024-12-03 00:00:00+01:00,0.248,0.056,0.304,0.0,0.0,0.0,0.304,F3,0.304
2024-12-03 01:00:00+01:00,0.131,0.057,0.188,0.0,0.0,0.0,0.188,F3,0.188
2024-12-03 02:00:00+01:00,0.093,0.048,0.141,0.0,0.0,0.0,0.141,F3,0.141
2024-12-03 03:00:00+01:00,0.094,0.053,0.147,0.0,0.0,0.0,0.147,F3,0.147
2024-12-03 04:00:00+01:00,0.095,0.055,0.15,0.0,0.0,0.0,0.15,F3,0.15
2024-12-03 05:00:00+01:00,0.175,0.062,0.237,0.0,0.0,0.0,0.237,F3,0.237
2024-12-03 06:00:00+01:00,0.291,0.061,0.352,0.0,0.0,0.0,0.352,F3,0.352
2024-12-03 07:00:00+01:00,0.301,0.049,0.35,0.5931000000000001,0.35,0.2431000000000001,0.0,F2,0.0
2024-12-03 08:00:00+01:00,0.936,0.078,1.014,2.39472,1.014,1.38072,0.0,F1,0.0
2024-12-03 09:00:00+01:00,0.916,0.101,1.017,3.22854,1.017,2.21154,0.0,F1,0.0
2024-12-03 10:00:00+01:00,0.713,0.099,0.812,3.8034,0.812,2.9914,0.0,F1,0.0
2024-12-03 11:00:00+01:00,1.004,0.071,1.075,3.80784,1.075,2.7328400000000004,0.0,F1,0.0
2024-12-03 12:00:00+01:00,0.613,1.236,1.849,3.70104,1.849,1.85204,0.0,F1,0.0
2024-12-03 13:00:00+01:00,0.292,1.075,1.367,3.02136,1.367,1.65436,0.0,F1,0.0
2024-12-03 14:00:00+01:00,0.785,0.564,1.349,2.08572,1.349,0.7367199999999998,0.0,F1,0.0
2024-12-03 15:00:00+01:00,0.371,0.51,0.881,0.2139,0.2139,0.0,0.6671,F1,0.6671
2024-12-03 16:00:00+01:00,0.401,0.512,0.913,0.0,0.0,0.0,0.913,F1,0.913
2024-12-03 17:00:00+01:00,0.575,0.222,0.797,0.0,0.0,0.0,0.797,F1,0.797
2024-12-03 18:00:00+01:00,0.56,0.084,0.644,0.0,0.0,0.0,0.644,F1,0.644
2024-12-03 19:00:00+01:00,0.36,0.072,0.432,0.0,0.0,0.0,0.432,F2,0.432
2024-12-03 20:00:00+01:00,0.41,0.076,0.486,0.0,0.0,0.0,0.486,F2,0.486
2024-12-03 21:00:00+01:00,0.322,0.435,0.757,0.0,0.0,0.0,0.757,F2,0.757
2024-12-03 22:00:00+01:00,0.203,0.066,0.269,0.0,0.0,0.0,0.269,F2,0.269
2024-12-03 23:00:00+01:00,0.163,0.054,0.217,0.0,0.0,0.0,0.217,F3,0.217
2024-12-04 00:00:00+01:00,0.205,0.059,0.264,0.0,0.0,0.0,0.264,F3,0.264
2024-12-04 01:00:00+01:00,0.174,0.053,0.227,0.0,0.0,0.0,0.227,F3,0.227
2024-12-04 02:00:00+01:00,0.174,0.052,0.226,0.0,0.0,0.0,0.226,F3,0.226
2024-12-04 03:00:00+01:00,0.171,0.054,0.225,0.0,0.0,0.0,0.225,F3,0.225
2024-12-04 04:00:00+01:00,0.174,0.051,0.225,0.0,0.0,0.0,0.225,F3,0.225
2024-12-04 05:00:00+01:00,0.17,0.051,0.221,0.0,0.0,0.0,0.221,F3,0.221
2024-12-04 06:00:00+01:00,0.264,0.062,0.326,0.0,0.0,0.0,0.326,F3,0.326
2024-12-04 07:00:00+01:00,0.397,0.053,0.45,0.14388,0.14388,0.0,0.30612,F2,0.30612
2024-12-04 08:00:00+01:00,0.166,0.06,0.226,0.16524,0.16524,0.0,0.06076,F1,0.06076
2024-12-04 09:00:00+01:00,0.159,0.116,0.275,0.2814,0.275,0.0063999999999999,0.0,F1,0.0
2024-12-04 10:00:00+01:00,0.147,0.123,0.27,0.60252,0.27,0.3325199999999999,0.0,F1,0.0
2024-12-04 11:00:00+01:00,0.118,0.125,0.243,0.55098,0.243,0.30798,0.0,F1,0.0
2024-12-04 12:00:00+01:00,0.164,0.095,0.259,0.60762,0.259,0.34862,0.0,F1,0.0
2024-12-04 13:00:00+01:00,0.226,0.056,0.282,0.31332,0.282,0.03132,0.0,F1,0.0
2024-12-04 14:00:00+01:00,0.211,0.114,0.325,0.1565399999999999,0.1565399999999999,0.0,0.16846,F1,0.16846
2024-12-04 15:00:00+01:00,0.281,0.127,0.408,0.00408,0.00408,0.0,0.4039199999999999,F1,0.4039199999999999
2024-12-04 16:00:00+01:00,0.25,0.093,0.343,0.0,0.0,0.0,0.343,F1,0.343
2024-12-04 17:00:00+01:00,0.259,0.098,0.357,0.0,0.0,0.0,0.357,F1,0.357
2024-12-04 18:00:00+01:00,0.27,0.089,0.359,0.0,0.0,0.0,0.359,F1,0.359
2024-12-04 19:00:00+01:00,0.208,0.08,0.288,0.0,0.0,0.0,0.288,F2,0.288
2024-12-04 20:00:00+01:00,0.525,0.107,0.632,0.0,0.0,0.0,0.632,F2,0.632
2024-12-04 21:00:00+01:00,0.262,0.108,0.37,0.0,0.0,0.0,0.37,F2,0.37
2024-12-04 22:00:00+01:00,0.215,0.109,0.324,0.0,0.0,0.0,0.324,F2,0.324
2024-12-04 23:00:00+01:00,0.152,0.095,0.247,0.0,0.0,0.0,0.247,F3,0.247
2024-12-05 00:00:00+01:00,0.198,0.116,0.314,0.0,0.0,0.0,0.314,F3,0.314
2024-12-05 01:00:00+01:00,0.169,0.085,0.254,0.0,0.0,0.0,0.254,F3,0.254
2024-12-05 02:00:00+01:00,0.174,0.062,0.236,0.0,0.0,0.0,0.236,F3,0.236
2024-12-05 03:00:00+01:00,0.172,0.054,0.226,0.0,0.0,0.0,0.226,F3,0.226
2024-12-05 04:00:00+01:00,0.104,0.048,0.152,0.0,0.0,0.0,0.152,F3,0.152
2024-12-05 05:00:00+01:00,0.082,0.064,0.146,0.0,0.0,0.0,0.146,F3,0.146
2024-12-05 06:00:00+01:00,0.181,0.07,0.251,0.0,0.0,0.0,0.251,F3,0.251
2024-12-05 07:00:00+01:00,0.123,0.283,0.406,0.06612,0.06612,0.0,0.33988,F2,0.33988
2024-12-05 08:00:00+01:00,0.368,0.461,0.829,0.1520399999999999,0.1520399999999999,0.0,0.67696,F1,0.67696
2024-12-05 09:00:00+01:00,1.143,0.111,1.254,0.30678,0.30678,0.0,0.94722,F1,0.94722
2024-12-05 10:00:00+01:00,1.085,0.08,1.165,0.2319,0.2319,0.0,0.9331,F1,0.9331
2024-12-05 11:00:00+01:00,0.199,0.064,0.263,0.315,0.263,0.0519999999999999,0.0,F1,0.0
2024-12-05 12:00:00+01:00,0.481,0.172,0.653,0.32394,0.32394,0.0,0.32906,F1,0.32906
2024-12-05 13:00:00+01:00,0.178,0.066,0.244,0.14208,0.14208,0.0,0.1019199999999999,F1,0.1019199999999999
2024-12-05 14:00:00+01:00,0.178,0.109,0.287,0.06768,0.06768,0.0,0.2193199999999999,F1,0.2193199999999999
2024-12-05 15:00:00+01:00,0.246,0.07,0.316,0.0,0.0,0.0,0.316,F1,0.316
2024-12-05 16:00:00+01:00,0.232,0.074,0.306,0.0,0.0,0.0,0.306,F1,0.306
2024-12-05 17:00:00+01:00,0.229,0.089,0.318,0.0,0.0,0.0,0.318,F1,0.318
2024-12-05 18:00:00+01:00,0.292,0.056,0.348,0.0,0.0,0.0,0.348,F1,0.348
2024-12-05 19:00:00+01:00,0.227,0.105,0.332,0.0,0.0,0.0,0.332,F2,0.332
2024-12-05 20:00:00+01:00,0.241,0.124,0.365,0.0,0.0,0.0,0.365,F2,0.365
2024-12-05 21:00:00+01:00,0.279,0.11,0.389,0.0,0.0,0.0,0.389,F2,0.389
2024-12-05 22:00:00+01:00,0.222,0.216,0.438,0.0,0.0,0.0,0.438,F2,0.438
2024-12-05 23:00:00+01:00,0.118,0.075,0.193,0.0,0.0,0.0,0.193,F3,0.193
2024-12-06 00:00:00+01:00,0.115,0.09,0.205,0.0,0.0,0.0,0.205,F3,0.205
2024-12-06 01:00:00+01:00,0.081,0.064,0.145,0.0,0.0,0.0,0.145,F3,0.145
2024-12-06 02:00:00+01:00,0.083,0.044,0.127,0.0,0.0,0.0,0.127,F3,0.127
2024-12-06 03:00:00+01:00,0.084,0.047,0.131,0.0,0.0,0.0,0.131,F3,0.131
2024-12-06 04:00:00+01:00,0.091,0.059,0.15,0.0,0.0,0.0,0.15,F3,0.15
2024-12-06 05:00:00+01:00,0.083,0.049,0.132,0.0,0.0,0.0,0.132,F3,0.132
2024-12-06 06:00:00+01:00,0.428,0.056,0.484,0.0,0.0,0.0,0.484,F3,0.484
2024-12-06 07:00:00+01:00,0.269,0.053,0.322,0.6624,0.322,0.3404,0.0,F2,0.0
2024-12-06 08:00:00+01:00,0.204,0.135,0.339,2.28552,0.339,1.94652,0.0,F1,0.0
2024-12-06 09:00:00+01:00,0.209,0.066,0.275,3.28158,0.275,3.00658,0.0,F1,0.0
2024-12-06 10:00:00+01:00,0.185,0.074,0.259,3.88272,0.259,3.62372,0.0,F1,0.0
2024-12-06 11:00:00+01:00,0.188,0.065,0.253,4.0482,0.253,3.7952,0.0,F1,0.0
2024-12-06 12:00:00+01:00,0.2,0.055,0.255,3.9129,0.255,3.6579,0.0,F1,0.0
2024-12-06 13:00:00+01:00,1.021,0.083,1.104,3.16092,1.104,2.05692,0.0,F1,0.0
2024-12-06 14:00:00+01:00,0.589,0.097,0.686,2.10516,0.686,1.4191599999999998,0.0,F1,0.0
2024-12-06 15:00:00+01:00,0.18,0.112,0.292,0.17226,0.17226,0.0,0.1197399999999999,F1,0.1197399999999999
2024-12-06 16:00:00+01:00,0.189,0.08,0.269,0.0,0.0,0.0,0.269,F1,0.269
2024-12-06 17:00:00+01:00,0.205,0.089,0.294,0.0,0.0,0.0,0.294,F1,0.294
2024-12-06 18:00:00+01:00,0.428,0.09,0.518,0.0,0.0,0.0,0.518,F1,0.518
2024-12-06 19:00:00+01:00,0.336,0.064,0.4,0.0,0.0,0.0,0.4,F2,0.4
2024-12-06 20:00:00+01:00,0.279,0.277,0.556,0.0,0.0,0.0,0.556,F2,0.556
2024-12-06 21:00:00+01:00,0.291,0.064,0.355,0.0,0.0,0.0,0.355,F2,0.355
2024-12-06 22:00:00+01:00,0.22,0.05,0.27,0.0,0.0,0.0,0.27,F2,0.27
2024-12-06 23:00:00+01:00,0.118,0.036,0.154,0.0,0.0,0.0,0.154,F3,0.154
2024-12-07 00:00:00+01:00,0.133,0.057,0.19,0.0,0.0,0.0,0.19,F3,0.19
2024-12-07 01:00:00+01:00,0.139,0.065,0.204,0.0,0.0,0.0,0.204,F3,0.204
2024-12-07 02:00:00+01:00,0.203,0.055,0.258,0.0,0.0,0.0,0.258,F3,0.258
2024-12-07 03:00:00+01:00,0.207,0.056,0.263,0.0,0.0,0.0,0.263,F3,0.263
2024-12-07 04:00:00+01:00,0.213,0.06,0.273,0.0,0.0,0.0,0.273,F3,0.273
2024-12-07 05:00:00+01:00,0.224,0.062,0.286,0.0,0.0,0.0,0.286,F3,0.286
2024-12-07 06:00:00+01:00,0.292,0.061,0.353,0.0,0.0,0.0,0.353,F3,0.353
2024-12-07 07:00:00+01:00,0.204,0.062,0.266,0.49176,0.266,0.2257599999999999,0.0,F2,0.0
2024-12-07 08:00:00+01:00,0.702,0.456,1.158,2.33322,1.158,1.17522,0.0,F2,0.0
2024-12-07 09:00:00+01:00,0.893,0.686,1.579,3.2931,1.579,1.7141,0.0,F2,0.0
2024-12-07 10:00:00+01:00,0.243,0.564,0.807,3.85422,0.807,3.04722,0.0,F2,0.0
2024-12-07 11:00:00+01:00,0.219,0.503,0.722,3.9657,0.722,3.2437,0.0,F2,0.0
2024-12-07 12:00:00+01:00,0.252,0.345,0.597,3.7878,0.597,3.1908000000000003,0.0,F2,0.0
2024-12-07 13:00:00+01:00,0.181,0.402,0.583,3.17022,0.583,2.5872199999999994,0.0,F2,0.0
2024-12-07 14:00:00+01:00,0.098,0.408,0.506,2.3283,0.506,1.8223,0.0,F2,0.0
2024-12-07 15:00:00+01:00,0.076,0.094,0.17,0.1323,0.1323,0.0,0.0377,F2,0.0377
2024-12-07 16:00:00+01:00,0.119,0.08,0.199,0.0,0.0,0.0,0.199,F2,0.199
2024-12-07 17:00:00+01:00,0.183,0.075,0.258,0.0,0.0,0.0,0.258,F2,0.258
2024-12-07 18:00:00+01:00,0.179,0.11,0.289,0.0,0.0,0.0,0.289,F2,0.289
2024-12-07 19:00:00+01:00,0.192,0.193,0.385,0.0,0.0,0.0,0.385,F2,0.385
2024-12-07 20:00:00+01:00,0.303,0.2,0.503,0.0,0.0,0.0,0.503,F2,0.503
2024-12-07 21:00:00+01:00,0.256,0.048,0.304,0.0,0.0,0.0,0.304,F2,0.304
2024-12-07 22:00:00+01:00,0.289,0.049,0.338,0.0,0.0,0.0,0.338,F2,0.338
2024-12-07 23:00:00+01:00,0.188,0.033,0.221,0.0,0.0,0.0,0.221,F3,0.221
2024-12-08 00:00:00+01:00,0.209,0.053,0.262,0.0,0.0,0.0,0.262,F3,0.262
2024-12-08 01:00:00+01:00,0.179,0.047,0.226,0.0,0.0,0.0,0.226,F3,0.226
2024-12-08 02:00:00+01:00,0.173,0.053,0.226,0.0,0.0,0.0,0.226,F3,0.226
2024-12-08 03:00:00+01:00,0.173,0.059,0.232,0.0,0.0,0.0,0.232,F3,0.232
2024-12-08 04:00:00+01:00,0.177,0.052,0.229,0.0,0.0,0.0,0.229,F3,0.229
2024-12-08 05:00:00+01:00,0.17,0.052,0.222,0.0,0.0,0.0,0.222,F3,0.222
2024-12-08 06:00:00+01:00,0.223,0.062,0.285,0.0,0.0,0.0,0.285,F3,0.285
2024-12-08 07:00:00+01:00,0.211,0.06,0.271,0.01848,0.01848,0.0,0.25252,F3,0.25252
2024-12-08 08:00:00+01:00,0.302,0.079,0.381,0.11352,0.11352,0.0,0.26748,F3,0.26748
2024-12-08 09:00:00+01:00,0.225,0.072,0.297,0.31062,0.297,0.01362,0.0,F3,0.0
2024-12-08 10:00:00+01:00,0.939,0.091,1.03,0.8389800000000001,0.8389800000000001,0.0,0.1910199999999999,F3,0.1910199999999999
2024-12-08 11:00:00+01:00,1.1,0.086,1.186,1.53006,1.186,0.34406,0.0,F3,0.0
2024-12-08 12:00:00+01:00,0.534,0.047,0.581,0.89088,0.581,0.30988,0.0,F3,0.0
2024-12-08 13:00:00+01:00,0.204,0.089,0.293,0.64854,0.293,0.35554,0.0,F3,0.0
2024-12-08 14:00:00+01:00,0.501,0.28,0.781,0.1361399999999999,0.1361399999999999,0.0,0.64486,F3,0.64486
2024-12-08 15:00:00+01:00,0.444,1.653,2.097,0.00186,0.00186,0.0,2.09514,F3,2.09514
2024-12-08 16:00:00+01:00,0.185,0.587,0.772,0.0,0.0,0.0,0.772,F3,0.772
2024-12-08 17:00:00+01:00,0.191,0.606,0.797,0.0,0.0,0.0,0.797,F3,0.797
2024-12-08 18:00:00+01:00,0.169,0.661,0.83,0.0,0.0,0.0,0.83,F3,0.83
2024-12-08 19:00:00+01:00,0.111,0.378,0.489,0.0,0.0,0.0,0.489,F3,0.489
2024-12-08 20:00:00+01:00,0.205,0.193,0.398,0.0,0.0,0.0,0.398,F3,0.398
2024-12-08 21:00:00+01:00,0.223,0.183,0.406,0.0,0.0,0.0,0.406,F3,0.406
2024-12-08 22:00:00+01:00,0.218,0.156,0.374,0.0,0.0,0.0,0.374,F3,0.374
2024-12-08 23:00:00+01:00,0.226,0.114,0.34,0.0,0.0,0.0,0.34,F3,0.34
2024-12-09 00:00:00+01:00,0.21,0.149,0.359,0.0,0.0,0.0,0.359,F3,0.359
2024-12-09 01:00:00+01:00,0.104,0.08,0.184,0.0,0.0,0.0,0.184,F3,0.184
2024-12-09 02:00:00+01:00,0.079,0.06,0.139,0.0,0.0,0.0,0.139,F3,0.139
2024-12-09 03:00:00+01:00,0.081,0.06,0.141,0.0,0.0,0.0,0.141,F3,0.141
2024-12-09 04:00:00+01:00,0.091,0.058,0.149,0.0,0.0,0.0,0.149,F3,0.149
2024-12-09 05:00:00+01:00,0.076,0.052,0.128,0.0,0.0,0.0,0.128,F3,0.128
2024-12-09 06:00:00+01:00,0.173,0.051,0.224,0.0,0.0,0.0,0.224,F3,0.224
2024-12-09 07:00:00+01:00,0.276,0.058,0.334,0.05838,0.05838,0.0,0.27562,F2,0.27562
2024-12-09 08:00:00+01:00,0.231,0.053,0.284,1.98816,0.284,1.70416,0.0,F1,0.0
2024-12-09 09:00:00+01:00,0.248,0.078,0.326,1.32516,0.326,0.99916,0.0,F1,0.0
2024-12-09 10:00:00+01:00,0.25,0.09,0.34,1.58868,0.34,1.24868,0.0,F1,0.0
2024-12-09 11:00:00+01:00,0.211,0.068,0.279,3.13836,0.279,2.85936,0.0,F1,0.0
2024-12-09 12:00:00+01:00,0.163,0.079,0.242,2.94774,0.242,2.70574,0.0,F1,0.0
2024-12-09 13:00:00+01:00,0.786,0.087,0.873,1.3151400000000002,0.873,0.4421400000000002,0.0,F1,0.0
2024-12-09 14:00:00+01:00,0.675,0.103,0.778,0.01752,0.01752,0.0,0.76048,F1,0.76048
2024-12-09 15:00:00+01:00,0.919,0.048,0.967,0.0438,0.0438,0.0,0.9232,F1,0.9232
